1,334,17,111.67,0,87.188,83.934,0.96269,4.7501,53.373,71.758,86.259,109.1,80.122,23.542,1,2,2,0.96413,0.9807,0.9685,0.97279,0.97153,0.0070625,1,0.98832,0.98832,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,42,20,121.29,0,63.54,59.682,0.93929,5.7204,33.838,51.146,71.041,120.55,69.143,37.489,1,2,4,0.99437,0.99231,0.9672,0.97749,0.98284,0.012854,1,0.98494,0.9789,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,113,28,115.1,0,133.9,122.58,0.91542,3.1901,38.386,54.854,69.77,98.719,65.432,25.627,2,2,4,0.95607,0.96596,0.97254,0.97651,0.96777,0.0089293,0.99212,0.99212,0.97507,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,123,30,122.3,3,108.45,102.93,0.94912,4.2323,39.132,57.976,73.371,98.824,67.326,25.239,2,2,3,0.99396,0.99242,0.97851,0.97795,0.98571,0.0086634,0.99212,0.99212,0.98277,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,251,8,118.3,1,30.734,29.53,0.96082,3.8091,76.79,90.038,112.93,137.08,104.21,26.515,1,1,1,0.99709,0.96943,0.97496,0.97639,0.97947,0.012123,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,433,27,125.84,0,91.891,88.814,0.96651,4.9441,27.959,37.71,59.952,90.419,54.01,27.721,1,4,6,0.99376,0.98917,0.91515,0.90807,0.95154,0.046232,1,0.96494,0.97265,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,35,40,111.34,0,71.154,68.71,0.96564,4.875,26.874,40.558,63.338,112.77,60.885,37.718,1,3,5,0.96108,0.95378,0.97121,0.97061,0.96417,0.0083351,1,0.97355,0.96122,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,498,39,144.73,4,51.445,50.22,0.97619,4.1845,53.54,57.926,78.145,114,75.902,27.565,1,1,4,0.99967,0.96501,0.91161,0.8719,0.93705,0.056555,1,1,0.86191,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,442,56,114.33,0,137.9,126.21,0.9152,4.6534,12.661,24.707,43.537,74.992,38.974,27.166,2,5,8,0.99969,0.96387,0.91855,0.90009,0.94555,0.044953,0.99068,0.97109,0.91836,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,344,38,102.91,2,52.247,49.244,0.94254,3.7452,47.879,63.742,76.293,94.757,70.668,19.826,1,2,2,0.99965,0.99415,0.97564,0.94465,0.97852,0.024804,1,0.98832,0.98832,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,57,64,105.26,0,117.33,114.02,0.9718,4.7996,25.766,33.696,49.699,90.458,49.905,28.81,1,3,7,0.99935,0.96646,0.98025,0.974,0.98001,0.014068,1,0.99612,0.96758,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,420,49,107.93,0,38.659,35.735,0.92437,4.0682,24.193,28.004,49.827,75.988,44.503,23.836,1,4,6,0.99068,0.97135,0.97541,0.90019,0.95941,0.040344,1,0.96494,0.97583,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,444,57,106.5,0,59.478,56.321,0.94691,4.4059,13.767,25.855,43.546,75.253,39.605,26.727,2,4,8,0.99376,0.97509,0.9268,0.90067,0.94908,0.042866,0.99068,0.96494,0.91836,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,63,82,109.27,0,139.57,130.3,0.93358,5.0853,21.997,31.464,48.329,83.227,46.254,26.947,1,4,10,0.95344,0.95471,0.97005,0.97144,0.96241,0.0096527,1,0.95095,0.97085,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29,268,76,107.3,4,66.17,63.891,0.96555,2.7847,54.604,68.192,80.274,104,76.768,20.966,1,1,4,0.99781,0.97868,0.97268,0.88689,0.95901,0.049262,1,1,0.97701,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,411,86,116.57,0,51.471,49.193,0.95575,3.4374,34.911,37.262,44.879,66.414,45.866,14.344,1,3,9,0.99999,0.99517,0.91259,0.90023,0.95199,0.052915,1,0.99941,0.91993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32,494,89,107.97,0,39.74,38.897,0.97879,3.9599,54.762,59.632,70.706,94.636,69.934,17.768,1,1,7,0.78561,0.8763,0.85076,0.8372,0.83746,0.038185,1,1,0.81682,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,62,107,122.81,0,155.05,143.96,0.92847,4.2122,26.267,32.099,51.996,83.155,48.379,25.667,1,4,5,0.95319,0.95583,0.97059,0.97225,0.96296,0.0098486,1,0.97434,0.95927,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,374,104,113.2,0,116.58,106.62,0.91455,4.0741,38.251,44.746,55.248,71.783,52.507,14.635,1,2,9,0.98099,0.98829,0.98763,0.9412,0.97453,0.022462,1,0.99069,0.98896,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36,126,98,108.8,0,53.351,49.649,0.9306,4.735,30.947,41.384,54.625,76.905,50.965,19.822,1,3,6,0.97426,0.9808,0.98276,0.97573,0.97839,0.0040447,1,0.97777,0.98195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,36,98,126.87,0,30.928,30,0.96999,3.7974,29.449,38.169,59.74,97.009,56.092,30.103,1,3,6,0.97222,0.96796,0.97692,0.97532,0.97311,0.0039501,1,0.9658,0.96349,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39,271,115,122.09,0,75.537,69.642,0.92195,2.3153,48.193,57.925,71.359,91.325,67.201,18.678,1,1,5,0.99994,0.99659,0.81412,0.78319,0.89846,0.11594,1,1,0.97276,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,151,112,108.43,0,63.981,56.921,0.88965,6.3215,25.027,36.436,54.9,81.935,49.574,24.838,1,4,7,0.97567,0.98401,0.98672,0.97351,0.97998,0.0063798,1,0.98177,0.98478,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,431,113,114.68,0,43.625,40.719,0.93338,3.2641,22.78,34.163,47.215,65.426,42.396,18.314,1,4,11,0.82176,0.87659,0.92802,0.83631,0.86567,0.047598,1,0.86606,0.93001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,343,121,105.38,0,44.625,41.485,0.92964,2.5041,31.131,46.82,60.552,77.55,54.013,19.766,1,3,6,0.99357,0.97957,0.97931,0.94738,0.97496,0.019556,1,0.99289,0.9816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,138,129,121.46,0,82.991,78.549,0.94648,5.0168,17.501,29.359,49.181,80.992,44.258,27.758,2,4,6,0.98995,0.99208,0.9835,0.97484,0.98509,0.0077471,0.99635,0.98177,0.98335,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48,210,131,111.68,0,94.319,89.32,0.947,5.3986,50.594,57.388,68.496,88.507,66.246,16.574,1,2,6,0.97504,0.9816,0.93184,0.80489,0.92334,0.081995,1,0.98605,0.97981,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,415,122,114.9,0,34.91,30.871,0.8843,3.7197,23.884,32.192,45.39,64.95,41.604,17.907,1,3,8,0.82402,0.86956,0.90954,0.87137,0.86862,0.034986,1,0.8444,0.90648,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,127,137,116.57,0,54.666,51.43,0.9408,3.1439,24.128,34.027,51.25,81.433,47.709,25.12,2,3,7,0.97426,0.98285,0.98116,0.9695,0.97694,0.0062013,0.99635,0.98249,0.98406,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,72,138,119.98,0,33.821,30.017,0.88751,3.4037,43.194,49.529,61.325,88.277,60.581,19.934,1,2,6,0.99749,0.97324,0.96562,0.97087,0.9768,0.014152,1,0.99878,0.97315,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,439,139,80.166,0,80.688,76.118,0.94336,7.1098,28.307,35.315,49.702,68.599,45.481,17.8,1,4,9,0.99999,0.9517,0.85038,0.90953,0.9279,0.063538,1,0.87279,0.79415,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,323,139,106.7,0,33.861,31.321,0.92498,3.0506,33.062,46.313,60.68,80.38,55.109,20.274,1,2,7,0.99859,0.96464,0.8951,0.88905,0.93684,0.053578,1,0.99973,0.89426,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,464,170,94.128,0,105.38,97.252,0.9229,3.5274,34.55,47.271,57.959,77.401,54.295,18.134,1,3,7,0.20224,0.58131,0.78584,0.86944,0.60971,0.29739,1,0.43194,0.7358,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,310,176,102.33,0,195.95,187.32,0.95598,5.3929,35.562,43.687,58.982,81.61,54.96,20.246,1,2,8,0.99203,0.68928,0.64351,0.77369,0.77463,0.15464,1,0.99875,0.61291,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,404,167,115.08,0,56.432,51.894,0.91959,2.7022,30.472,38.023,51.734,69.084,47.328,16.965,1,2,10,0.97759,0.87392,0.76926,0.86023,0.87025,0.085313,1,0.99918,0.9272,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,388,162,117.41,0,32.68,30.414,0.93065,3.6895,32.511,42.854,53.263,70.787,49.854,16.326,1,2,9,1,0.88185,0.93165,0.86626,0.91994,0.060218,1,0.99918,0.92838,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,266,203,153.43,0,82.751,78.262,0.94576,5.2219,20.584,32.819,57.002,88.937,49.835,30.141,2,3,6,0.81373,0.49278,0.69149,0.70309,0.67527,0.13356,0.98776,0.86611,0.52409,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,186,162,121.26,0,34.93,32.757,0.93779,4.2182,33.718,46.68,61.8,88.049,57.562,23.341,1,3,7,0.99842,0.98593,0.92532,0.7881,0.92444,0.096336,1,0.99037,0.98296,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,160,173,114.9,0,101.11,92.612,0.91593,3.7746,38.534,46.98,64.359,91.049,60.23,23.188,1,2,6,0.99664,0.98309,0.98036,0.78981,0.93747,0.098697,1,0.99385,0.9864,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,262,196,144.46,0,38.212,34.409,0.90048,3.6517,23.195,34.248,56.295,88.058,50.449,28.6,2,3,6,0.89443,0.44679,0.66487,0.68921,0.67382,0.18305,0.98776,0.771,0.55688,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,468,199,158.5,0,38.218,35.468,0.92805,3.103,31.972,38.164,52.657,82.284,51.269,22.42,1,3,7,0.99143,0.97563,0.92649,0.82639,0.92999,0.074393,1,0.56522,0.73123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,327,203,99.462,4,50.923,48.662,0.9556,4.4498,46.453,55.602,66.708,86.976,63.935,17.451,1,2,4,0.62789,0.70866,0.62727,0.73397,0.67445,0.055097,1,0.99875,0.74652,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,400,211,105.26,0,97.954,91.214,0.93119,5.2242,47.315,53.148,61.669,78.319,60.113,13.493,1,1,6,0.99918,0.93563,0.78345,0.85559,0.89346,0.093971,1,1,0.93019,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,231,219,107.2,0,45.396,43.966,0.96849,3.4617,31.861,43.736,67.017,94.414,59.257,27.614,1,3,5,0.89443,0.75308,0.53554,0.67122,0.71357,0.15029,1,0.5304,0.65222,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,449,228,101.63,0,41.098,34.713,0.84465,4.6988,24.471,33.02,50.323,79.191,46.751,24.153,1,4,8,0.91888,0.65037,0.78549,0.73223,0.77174,0.11274,1,0.64028,0.79977,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,252,233,0,0,42.101,39,0.92634,4.3119,29.172,44.362,69.935,99.559,60.757,30.856,1,3,5,0.69168,0.69197,0.56065,0.6323,0.64415,0.06234,1,0.52318,0.54695,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,468,234,111.5,0,38.006,35.468,0.93323,3.7193,24.28,28.51,54.909,86.54,48.56,28.719,1,4,5,0.99717,0.63865,0.7876,0.73368,0.78927,0.15166,1,0.9558,0.71018,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,67,247,102.34,1,33.357,32.757,0.98199,4.2197,109.12,115.6,127.3,145.73,124.43,16.064,1,1,1,0.90645,0.94319,0.74205,0.51357,0.77631,0.19578,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,494,246,105.95,0,31.489,29.12,0.92478,4.0959,37.966,44.528,72.077,103.72,64.573,29.992,1,2,5,0.91888,0.64028,0.57482,0.61612,0.68753,0.15659,1,0.9953,0.71018,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,448,257,88.264,0,38.035,33.015,0.86802,3.4302,29.748,42.036,56.11,85.756,53.413,24.102,1,3,7,0.98521,0.72271,0.59944,0.57891,0.72157,0.18688,1,0.94552,0.57504,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,380,274,91.909,0,30.8,30.017,0.97456,3.1265,60.606,64.077,74.324,97.163,74.043,16.477,1,1,4,0.11664,0.50962,0.7343,0.59125,0.48795,0.26439,1,1,0.51536,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,165,295,95.001,0,83.438,80.306,0.96246,4.4534,43.812,72.42,92.443,115.95,81.156,30.599,1,2,2,1,0.51467,0.17292,0.35364,0.51031,0.35505,1,0.023377,0.023377,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,186,304,6.3402,0,37.303,36.222,0.971,3.6447,39.468,67.97,87.775,112,76.802,30.718,1,2,3,0.02587,0.03342,0.40468,0.23474,0.17468,0.1813,1,0.023377,0.33414,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,415,319,171.87,0,30.227,28.284,0.93574,3.9518,24.825,43.609,63.078,87.356,54.717,26.784,2,2,6,0.99969,0.65286,0.65476,0.40515,0.67812,0.24434,0.11664,0.11664,0.43112,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,419,325,88.568,0,40.603,40.012,0.98547,4.7145,25.082,43.778,61.138,86.541,54.135,26.144,2,2,5,0.14142,0.18054,0.47137,0.2847,0.26951,0.14753,0.11664,0.11664,0.32257,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113,380,343,90,0,57.029,54,0.94689,3.2659,42.696,55.746,70.189,91.392,65.006,20.869,1,1,5,0.11664,0.40887,0.38958,0.49211,0.3518,0.16297,1,1,0.36041,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,175,359,6.4831,0,46.115,44.283,0.96027,3.3617,44.334,52.383,67.348,102.16,66.557,25.582,1,1,5,0.80864,0.41317,0.63957,0.39514,0.56413,0.19733,1,1,0.86366,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121,421,408,51.766,0,187.46,168.05,0.89647,4.4347,18.126,26.643,45.903,63.51,38.546,20.297,1,4,11,0.96656,0.91284,0.75862,0.61867,0.81417,0.15734,1,0.92479,0.78299,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,243,391,6.0725,3,49.942,47.265,0.94641,2.6154,43.662,57.104,69.196,86.963,64.231,18.396,1,2,3,0.98268,0.80992,0.55241,0.57639,0.73035,0.20442,1,0.85481,0.81641,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126,428,392,59.859,0,77.235,71.694,0.92826,3.9015,16.542,24.929,46.712,66.646,38.707,22.552,2,4,8,0.92376,0.94883,0.54908,0.60492,0.75665,0.20894,0.86066,0.90039,0.80578,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,440,382,29.249,0,33.478,28.653,0.85587,3.4907,22.727,30.51,47.069,71.832,43.034,21.717,2,4,9,0.88534,0.93838,0.59075,0.6207,0.75879,0.17849,0.86066,0.90039,0.5949,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,261,412,37.333,0,76.021,74.202,0.97608,4.2325,38.451,46.336,58.715,76.297,54.95,16.495,1,2,6,0.25576,0.43432,0.50134,0.53692,0.43208,0.12501,1,0.85481,0.47032,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131,491,401,63.435,0,33.113,31.305,0.9454,3.5801,43.337,51.996,59.388,90.55,61.318,20.563,1,1,8,0.99872,0.88415,0.89791,0.61888,0.84992,0.16227,1,1,0.87318,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,459,405,32.152,0,43.741,41.34,0.94512,3.5743,31.041,32.938,42.911,70.724,44.404,18.303,1,4,10,0.82722,0.89186,0.88221,0.61624,0.80438,0.12862,1,0.91284,0.89505,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,429,425,45,0,76.331,69.296,0.90784,3.9538,25.902,33.061,43.406,60.986,40.839,15.233,1,3,11,0.99004,0.90039,0.89774,0.74071,0.88222,0.10364,1,0.96009,0.87978,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136,185,405,48.013,0,42.012,40.361,0.96069,3.6545,38.719,44.734,55.734,83.068,55.564,19.643,1,2,8,0.99541,0.94593,0.8899,0.49404,0.83132,0.22895,1,0.80864,0.85331,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,156,396,11.976,0,34.652,33.734,0.9735,3.4338,33.383,38.27,61.429,91.221,56.076,26.432,1,3,6,0.84742,0.86254,0.84695,0.54277,0.77492,0.15494,1,0.8478,0.85083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,309,423,81.254,0,41.643,39.459,0.94755,3.4327,26.368,36.257,47.306,64.466,43.599,16.33,2,2,9,0.48903,0.55956,0.45222,0.61191,0.52818,0.071409,0.0023474,0.0023474,0.4935,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,358,435,171.47,0,42.771,40.447,0.94568,4.1332,16.235,29.197,43.405,60.423,37.315,18.985,2,4,12,0.99993,0.54589,0.70681,0.77595,0.75714,0.18838,0.22955,0.54834,0.61884,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146,309,438,171.12,0,35.832,32.388,0.9039,3.3429,20.624,29.615,40.976,57.254,37.117,15.797,2,4,13,0.87112,0.93312,0.62485,0.68082,0.77748,0.14791,0.0023474,0.46993,0.59554,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147,127,418,15.945,0,31.291,29.12,0.93063,2.5111,33.407,43.958,64.743,100.13,60.56,29.418,1,3,6,0.98594,0.79326,0.50539,0.50991,0.69862,0.23414,1,0.99053,0.85083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148,460,460,35.803,0,80.823,75.213,0.93059,5.0833,19.511,33.786,47.077,70.34,42.679,21.605,1,3,9,0.80676,0.90232,0.86598,0.79623,0.84282,0.050157,1,0.8657,0.86983,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149,354,448,68.199,0,53.721,48.466,0.90219,4.6487,13.96,23.72,37.833,56.292,32.951,18.389,3,4,11,0.24105,0.5962,0.44944,0.66608,0.48819,0.18788,0.40037,0.54834,0.58482,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,477,460,60.524,0,83.707,79.259,0.94687,4.5109,11.05,34.844,51.177,79.418,44.122,28.725,2,3,8,0.97993,0.96665,0.86722,0.79507,0.90222,0.087363,0.80676,0.8657,0.8541,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154,148,440,21.595,0,53.625,51.624,0.96267,4.7084,24.915,36.371,57.047,88.981,51.829,28.112,1,3,7,0.93587,0.795,0.59591,0.55126,0.71951,0.17897,1,0.92379,0.57879,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,482,461,24.305,0,35.089,34.015,0.96938,5.276,13.561,37.083,54.298,83.196,47.034,29.325,2,3,8,0.90836,0.88147,0.89818,0.81227,0.87507,0.043309,0.80676,0.8657,0.8541,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,411,466,45.39,0,113.47,103.95,0.91606,3.6228,38.32,41.74,47.903,61.049,47.253,10.016,1,1,11,0.96032,0.93143,0.91459,0.79775,0.90102,0.071394,1,1,0.77263,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157,233,458,35.538,0,46.225,43.012,0.93047,4.1713,44.294,47.436,53.783,68.869,53.596,10.92,1,1,9,0.99809,0.90154,0.75402,0.54746,0.80028,0.19616,1,1,0.87838,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,329,455,51.843,0,39.248,35.609,0.90729,4.9443,26.105,31.028,35.064,54.194,36.598,12.289,1,4,12,0.2236,0.40642,0.44384,0.64815,0.4305,0.1741,1,0.35598,0.58259,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,368,451,67.521,0,34.115,31.385,0.91996,3.6052,16.593,28.989,40.192,57.359,35.783,17.315,2,3,15,0.22955,0.59193,0.6223,0.6916,0.53385,0.20711,0.99993,0.40037,0.6779,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,164,451,175.31,0,63.993,61.205,0.95643,3.4056,34.497,43.785,57.926,83.458,54.917,21.327,1,2,7,0.99514,0.88483,0.67145,0.6432,0.79866,0.16969,1,0.89663,0.57879,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161,287,460,71.565,0,58.141,53.759,0.92462,4.1017,26.926,31.147,38.326,55.307,37.927,12.506,1,5,12,0.8086,0.36737,0.59069,0.59542,0.59052,0.18017,1,0.49373,0.68677,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164,290,489,47.951,0,75.021,68.68,0.91548,5.4836,18.708,24.209,38.194,59.041,35.038,17.982,2,5,10,0.99659,0.90656,0.64541,0.65349,0.80051,0.17829,0.8086,0.85633,0.68103,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,104,483,88.075,0,130.1,119.07,0.91522,3.6978,44.69,56.582,83.675,124.58,77.382,35.444,1,2,4,0.65032,0.60859,0.70192,0.64477,0.6514,0.038429,1,0.95607,0.30141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167,345,488,44.397,0,70.03,67.179,0.95928,6.5599,30.69,34.764,42.654,59.229,41.834,12.615,1,3,11,0.7806,0.85859,0.69434,0.67867,0.75305,0.083422,1,0.77785,0.60793,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169,278,483,83.991,0,38.852,38.21,0.98346,3.5173,17.004,23.801,37.247,59.581,34.408,18.772,2,4,10,0.98938,0.85851,0.66958,0.68151,0.79975,0.15312,0.8086,0.88613,0.66154,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,260,493,56.31,0,37.896,36.056,0.95142,3.9528,19.24,27.846,42.809,68.696,39.648,21.676,1,4,9,0.85513,0.8757,0.61377,0.50845,0.71326,0.18107,1,0.88562,0.65651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,374,497,50.042,0,52.594,48.27,0.91778,3.6534,24.695,36.013,46.426,67.617,43.688,18.255,1,3,10,0.97678,0.94656,0.88206,0.6481,0.86337,0.14886,1,0.98448,0.72767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,314,489,88.727,0,46.358,45.011,0.97094,3.7919,27.508,32.169,41.371,57.757,39.701,13.344,1,4,12,0.99808,0.85721,0.69487,0.6905,0.81017,0.14735,1,0.81014,0.60477,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,201,496,53.471,0,37.823,33.601,0.88837,2.7166,46.484,52.576,68.396,87.973,63.857,18.54,1,1,6,0.95514,0.68743,0.6944,0.51133,0.71207,0.18284,1,1,0.74132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,426,503,72.962,0,67.493,64.846,0.96079,4.7624,36.651,45.116,59.141,79.558,55.116,18.749,1,1,8,0.98035,0.96495,0.90152,0.7811,0.90698,0.090587,1,1,0.86583,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,78,493,71.03,0,35.408,33.838,0.95567,4.7823,57.829,75.238,105.74,148.59,96.85,39.775,1,2,2,0.39908,0.48111,0.62923,0.60851,0.52948,0.10884,1,0.95607,0.95607,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,393,498,56.768,0,38.086,34.67,0.91029,3.7206,26.201,34.537,50.486,70.71,45.484,19.604,1,2,8,0.92105,0.92045,0.71431,0.68767,0.81087,0.12734,1,0.99312,0.73379,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,244,501,52.765,0,32.387,31.401,0.96955,4.4503,28.18,36.008,51.566,77.12,48.219,21.58,1,2,7,0.88555,0.82812,0.61586,0.58436,0.72847,0.15061,1,0.99809,0.87508,NaN,NaN,NaN,NaN,NaN,NaN,NaN
